,2018-04-12,2018-04-11,2018-04-10,2018-04-09,2018-04-04,2018-04-03,2018-04-02,2018-03-30,2018-03-29,2018-03-28,2018-03-27,2018-03-26,2018-03-23,2018-03-22,2018-03-21,2018-03-20,2018-03-19,2018-03-16,2018-03-15,2018-03-14
002334.XSHE,6609881740.0,6655154902.0,6662700429.0,6775883336.0,6768337809.0,7092795474.0,7047522311.0,6828702026.0,6315606183.0,6232605385.0,6323151710.0,6202423276.0,5960966409.0,6428789089.0,6451425671.0,6715519119.0,6715519119.0,6526880942.0,6489153306.0,6534426469.0
300526.XSHE,2909757928.0,2880608909.0,2928619057.0,3082937392.0,2949194835.0,2681709722.0,2736578463.0,2779444667.0,2685139019.0,2623411685.0,2611409148.0,2549681814.0,2539393925.0,2820596223.0,2863462427.0,2962912020.0,2693712259.0,2662848592.0,2750295649.0,2800020445.0
000547.XSHE,16097621380.0,16540806338.0,16798139540.0,17069769030.0,16555102627.0,16798139540.0,16755250673.0,15225547753.0,15196955175.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0,15482880955.0
600880.XSHG,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0,5171460795.0
002100.XSHE,7456596866.0,7475864558.0,7456596866.0,7495132250.0,7514399942.0,7581836865.0,7610738403.0,7581836865.0,7533667635.0,7533667635.0,7591470711.0,7485498404.0,7514399942.0,7524033788.0,7533667635.0,7562569173.0,7572203019.0,7562569173.0,7601104557.0,7610738403.0
600826.XSHG,5754386500.0,5910024146.0,5834308535.0,5586129585.0,5502001127.0,5472556167.0,5560891047.0,5649225928.0,5666051619.0,5573510316.0,5670258042.0,5497794704.0,5157074451.0,5632400236.0,5510413973.0,5413666247.0,5287473560.0,5236996486.0,5228583640.0,5295886406.0
603160.XSHG,40651812549.0,41274010998.0,40874350680.0,41246761431.0,41796294368.0,42627406165.0,43526641880.0,41764503206.0,39993281343.0,39861575102.0,39866116697.0,38694385310.0,37286491009.0,40642729359.0,41569214642.0,42591073409.0,40706311683.0,40097738017.0,41464757968.0,41192262296.0
300177.XSHE,6262170340.0,6181714190.0,5618521140.0,5108965524.0,4644107768.0,4693275416.0,4755852421.0,4715624346.0,4586000549.0,4523423543.0,4411678891.0,4290994666.0,4094324077.0,4545772474.0,4532363116.0,4590470335.0,4590470335.0,4554712046.0,4532363116.0,4550242260.0
600072.XSHG,10189698381.0,10616723313.0,10440023341.0,10690348301.0,10123435891.0,9747948451.0,9902560926.0,9843660936.0,9232573533.0,9173673542.0,9298836022.0,8834998596.0,8606761132.0,9460810997.0,9784760945.0,9475535994.0,9328286018.0,9438723500.0,9262023528.0,9114773552.0
002135.XSHE,6640862124.0,6599486036.0,6578797992.0,6547765926.0,6599486036.0,6651206146.0,6847742564.0,6827054520.0,6692582234.0,6661550168.0,6640862124.0,6496045816.0,6382261574.0,6827054520.0,6806366476.0,6878774630.0,6878774630.0,6940838762.0,6971870828.0,6951182784.0
603223.XSHG,2766240000.0,2733120000.0,2724480000.0,2697120000.0,2780640000.0,2894400000.0,2881440000.0,3026880000.0,2913120000.0,2206800000.0,2197200000.0,2133600000.0,2154000000.0,2265600000.0,2234400000.0,2182800000.0,2170800000.0,2169600000.0,2169600000.0,2293200000.0
601099.XSHG,19630991146.0,19562827982.0,19562827982.0,19290175327.0,19426501655.0,19426501655.0,19767317473.0,19630991146.0,19630991146.0,19358338491.0,19562827982.0,19426501655.0,19426501655.0,20517112274.0,20789764929.0,20789764929.0,20857928092.0,20857928092.0,20926091256.0,20994254420.0
002837.XSHE,4187418432.0,4323149944.0,4211728553.0,4236038675.0,4357589282.0,4462933142.0,4598664654.0,4517630916.0,4493320794.0,4400131995.0,4515605072.0,4357589282.0,4268452170.0,4740473696.0,4448752238.0,4043583546.0,4146901563.0,4122591441.0,4098281320.0,4240090362.0
300736.XSHE,2504174157.0,2555224335.0,2509605027.0,2627454906.0,2523182202.0,2517208245.0,2439546804.0,2443891500.0,2385238104.0,2315722968.0,2302688880.0,2240776962.0,2219053482.0,2465614980.0,2356454493.0,2416194063.0,2303775054.0,2198959263.0,2197873089.0,2335274100.0
300616.XSHE,22287741000.0,22022805000.0,22085727300.0,21956571000.0,22607872000.0,23298913400.0,23292290000.0,23082549000.0,21968713900.0,21692738900.0,22260143500.0,22243585000.0,21606634700.0,22022805000.0,21838453700.0,22426832400.0,22421312900.0,22451118200.0,21917934500.0,21638647800.0
002070.XSHE,2553737787.0,2553737787.0,2553737787.0,2553737787.0,2553737787.0,2636321347.0,2680789418.0,2776078142.0,2661731674.0,2674436837.0,2687142000.0,2693494581.0,2706199745.0,2845956539.0,2750667815.0,2845956539.0,2757020397.0,2623616184.0,2572795532.0,2553737787.0
600282.XSHG,19796308782.0,19928578106.0,20060847429.0,19223141713.0,18738154192.0,19134962163.0,19399500811.0,19267231487.0,19090872389.0,18297256447.0,18561795094.0,18341346221.0,18738154192.0,20810373597.0,21030822470.0,21295361117.0,21119002019.0,21956707736.0,22485785031.0,22750323678.0
002501.XSHE,10313954074.0,10508327767.0,10520476123.0,10435437632.0,10484031055.0,10605514613.0,10787739950.0,10921371864.0,10471882700.0,10398992565.0,10471882700.0,10301805718.0,10313954074.0,10909223508.0,10933520220.0,10994261999.0,11006410355.0,11006410355.0,11091448845.0,11140042269.0
002747.XSHE,10095429292.0,10229587821.0,10112199108.0,10154123649.0,9743263154.0,9894191499.0,10070274568.0,10070274568.0,9642644258.0,9340787568.0,9349172476.0,8602915659.0,8359753326.0,9122779958.0,9139549775.0,9080855418.0,8862847809.0,8804153453.0,8938311981.0,9064085602.0
002685.XSHE,9240523178.0,9492445838.0,9462215119.0,9472292025.0,9492445838.0,9492445838.0,9774599218.0,9895522095.0,9915675907.0,9764522311.0,9663753247.0,9421907493.0,9452138213.0,10006368065.0,10127290942.0,10308675257.0,10258290725.0,10288521445.0,10621059356.0,10530367198.0
600168.XSHG,5435303841.0,5470782325.0,5456590931.0,5385633962.0,5378538265.0,5414016750.0,5477878022.0,5484973719.0,5456590931.0,5428208144.0,5442399538.0,5364346872.0,5286294205.0,5633983354.0,5648174748.0,5577217779.0,5598504870.0,5612696264.0,5584313476.0,5605600567.0
300493.XSHE,4050000000.0,4179000000.0,4254000000.0,4191000000.0,4224000000.0,4497000000.0,4563000000.0,4149000000.0,3771000000.0,3774000000.0,3567000000.0,3429000000.0,3336000000.0,3705000000.0,3720000000.0,3696000000.0,3714000000.0,3669000000.0,3720000000.0,3798000000.0
002730.XSHE,3420344400.0,3404210700.0,3368716560.0,3391303740.0,3371943300.0,3339675900.0,3426797880.0,3439704840.0,3388077000.0,3368716560.0,3375170040.0,3281594580.0,3259007400.0,3575227920.0,3613948800.0,3707524260.0,3646216200.0,3572001180.0,3572001180.0,3642989460.0
600319.XSHG,2423761920.0,2379578760.0,2420605980.0,2452165380.0,2414294100.0,2401670340.0,2414294100.0,2417450040.0,2433229740.0,2439541620.0,2436385680.0,2404826280.0,2360643120.0,2439541620.0,2452165380.0,2471101020.0,2458477260.0,2587870800.0,2442697560.0,2458477260.0
600846.XSHG,5391691883.0,5510396571.0,5504148956.0,5447920420.0,5516644186.0,5554129877.0,5722815487.0,5660339335.0,5379196653.0,5360453807.0,5223006274.0,5098053971.0,4979349283.0,5522891801.0,5516644186.0,5585367953.0,5616606029.0,5660339335.0,5660339335.0,5622853644.0
600760.XSHG,49629193483.0,50048358969.0,50579301917.0,53345794121.0,51096272682.0,52451574419.0,52269936042.0,48176086467.0,46303813965.0,47114200570.0,46722979450.0,44864679131.0,41762854539.0,42880629167.0,44068264709.0,43551293943.0,43174045007.0,42391602767.0,42182020024.0,42419547133.0
600894.XSHG,7309548608.0,7386943828.0,7404142766.0,7335347014.0,7472938518.0,7524535331.0,7627728959.0,7567532676.0,7395543297.0,7309548608.0,7343946483.0,7180556573.0,7068763477.0,7601930552.0,7601930552.0,7558933207.0,7627728959.0,7670726303.0,7619129490.0,7619129490.0
603789.XSHG,3277124604.0,3287603020.0,3258787376.0,3261406980.0,3258787376.0,3258787376.0,3298081436.0,3303320644.0,3245689356.0,3177579652.0,3224732524.0,3174960048.0,3250928564.0,3353093120.0,3342614704.0,3311179456.0,3334755892.0,3303320644.0,3329516684.0,3434300844.0
600076.XSHG,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0,6567577219.0
600499.XSHG,14289483660.0,14336799831.0,14415660116.0,14289483660.0,14510292458.0,15267351195.0,14857277713.0,14652240972.0,14052902805.0,13926726349.0,14194851318.0,13879410178.0,13563969037.0,14541836572.0,15519704108.0,15756284963.0,15724740849.0,15819373191.0,16229446674.0,16450255472.0
600290.XSHG,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0,8875673008.0
300583.XSHE,4702906448.0,4749341575.0,4743942141.0,4940481515.0,4540923447.0,4400538180.0,4454532514.0,4342224300.0,4297948947.0,4372461127.0,4108968779.0,4005299659.0,3928627705.0,4213717786.0,4173761980.0,4245034500.0,4148924586.0,4130566513.0,4134886059.0,4241794840.0
603616.XSHG,4793502400.0,4814037600.0,4802303200.0,4778834400.0,4866842400.0,4946049600.0,5171936800.0,5365554400.0,5254077600.0,5254077600.0,5089796000.0,4913780000.0,4602818400.0,5113264800.0,5157268800.0,5468230400.0,5259944800.0,5183671200.0,5213007200.0,5462363200.0
300693.XSHE,3090080440.0,2945019091.0,2924035374.0,3122012184.0,2955967117.0,3090080440.0,2973301492.0,2871119913.0,2789009715.0,2750691623.0,2733357248.0,2609279616.0,2530818760.0,2811818103.0,2786272709.0,2851048531.0,2788097380.0,2764376656.0,2820941459.0,3110151822.0
002755.XSHE,2676389400.0,2655108000.0,2520325800.0,2547687600.0,2589237000.0,2573022600.0,2562888600.0,2558835000.0,2524379400.0,2463575400.0,2479789800.0,2428106400.0,2463575400.0,2665242000.0,2612545200.0,2615585400.0,2609505000.0,2570995800.0,2583156600.0,2578089600.0
002613.XSHE,3458157300.0,3561246000.0,3579989400.0,3673706400.0,3505015800.0,3186378000.0,3326953500.0,3027059100.0,2989572300.0,2952085500.0,2952085500.0,2905227000.0,2877111900.0,3092661000.0,3120776100.0,3148891200.0,3111404400.0,3130147800.0,3045802500.0,3102032700.0
300641.XSHE,4334400000.0,4273920000.0,4118400000.0,4250880000.0,4204800000.0,4184640000.0,4282560000.0,4302720000.0,4219200000.0,4196160000.0,4196160000.0,4115520000.0,4003200000.0,4328640000.0,4317120000.0,4389120000.0,4377600000.0,4308480000.0,4351680000.0,4469760000.0
002643.XSHE,9045875489.0,9127697479.0,9227702132.0,9518624761.0,10064104690.0,10573219290.0,10427757976.0,10145926679.0,9627720747.0,9609538083.0,9836821386.0,9309524122.0,9109514814.0,9827730054.0,9945917372.0,10155018012.0,9991374033.0,10164109344.0,10045922026.0,10209566004.0
600579.XSHG,4085828439.0,4245976488.0,4315784612.0,4282933730.0,4250082848.0,4348635494.0,4484145382.0,4516996264.0,4266508289.0,4241870128.0,4237763768.0,4209019246.0,4057083917.0,4508783544.0,4714101556.0,4816760562.0,4603229829.0,4533421705.0,4656612512.0,4545740786.0
002240.XSHE,7869548818.0,8281763280.0,8356711364.0,8351357929.0,8415599144.0,8506607532.0,8560141877.0,8833167041.0,8688624307.0,8945589166.0,8924175428.0,8645796831.0,8324590756.0,8784986129.0,8833167041.0,9036597554.0,8865287648.0,8822460171.0,8779632695.0,8929528863.0
600966.XSHG,7339275141.0,7446222684.0,7406117356.0,7259064484.0,7272432927.0,7352643584.0,7432854241.0,7553170227.0,7526433341.0,7419485798.0,7553170227.0,7432854241.0,7299169812.0,7713591542.0,7807170642.0,7940855071.0,7860644413.0,7860644413.0,8007697285.0,8181487043.0
002741.XSHE,6878325307.0,6904521323.0,6661272604.0,6567715405.0,6758572092.0,6777283532.0,6784768108.0,6848387003.0,6302012958.0,6515323373.0,6623849725.0,6451704478.0,6189744319.0,6462931341.0,6451704478.0,6616365149.0,6717406924.0,6361889566.0,6283301518.0,6462931341.0
000816.XSHE,4540170618.0,4667862916.0,4710427016.0,4894871447.0,5093503912.0,4894871447.0,4909059480.0,4909059480.0,4923247513.0,4894871447.0,5136068011.0,5050939812.0,5377264575.0,5192820144.0,5292136376.0,5207008177.0,5391452608.0,5533332940.0,5533332940.0,5902221803.0
002285.XSHE,19049875864.0,19540430607.0,19008996302.0,18947676959.0,18763718930.0,18825038273.0,19213394112.0,19560870388.0,19663069293.0,19090755426.0,19397352141.0,18457122216.0,18027886816.0,19519990826.0,19990105789.0,20174063817.0,20807697027.0,20889456151.0,20664618561.0,20991655056.0
600022.XSHG,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,22112030224.0,23097219690.0,23206685186.0,23425616178.0,23206685186.0,23316150682.0,23535081674.0,23644547171.0
600962.XSHG,3191095700.0,3157008400.0,3227805100.0,3099322200.0,3275002900.0,3377264800.0,3282869200.0,3395619500.0,3369398500.0,3390375300.0,3767957700.0,3705027300.0,3545079200.0,3545079200.0,3545079200.0,3545079200.0,3222560900.0,2928885700.0,2928885700.0,2661431500.0
603866.XSHG,25343210100.0,24693746220.0,24801990200.0,23601893900.0,23126561640.0,22688879460.0,22975961320.0,22877129860.0,21959409160.0,21437014300.0,21620558440.0,21319357800.0,20792256680.0,21027569680.0,21371126660.0,21592320880.0,21022863420.0,20716956520.0,20443993440.0,20458112220.0
600746.XSHG,2399279969.0,2420729471.0,2365573609.0,2353316751.0,2350252537.0,2356380966.0,2408472613.0,2390087326.0,2380894682.0,2350252537.0,2374766253.0,2337995679.0,2334931464.0,2534105408.0,2534105408.0,2527976979.0,2540233837.0,2592325484.0,2586197055.0,2534105408.0
601028.XSHG,5857032685.0,5966656291.0,5904014230.0,5935335261.0,5927505003.0,5966656291.0,6115431186.0,6084110155.0,6178073246.0,5904014230.0,6099770670.0,5982316806.0,6342508656.0,6976759522.0,6882796430.0,6522604581.0,6600907157.0,6577416384.0,6217224534.0,6311187626.0
600798.XSHG,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0,5174871759.0
002862.XSHE,2224000000.0,2148000000.0,2100800000.0,2124000000.0,2110400000.0,2104000000.0,2130400000.0,2129600000.0,2098400000.0,2056000000.0,2124000000.0,2109600000.0,2288000000.0,2356000000.0,2274400000.0,2252800000.0,2212000000.0,2166400000.0,2176800000.0,2259200000.0
603978.XSHG,6547200000.0,6764800000.0,6692000000.0,6504000000.0,6407200000.0,6409600000.0,6656000000.0,6817600000.0,6963200000.0,6963200000.0,6963200000.0,6963200000.0,6408000000.0,6521600000.0,6182400000.0,6316000000.0,6157600000.0,6081600000.0,6042400000.0,6259200000.0
002880.XSHE,6248880000.0,6327720000.0,6046920000.0,5990760000.0,5942160000.0,5985360000.0,5921640000.0,6053400000.0,5810400000.0,5942160000.0,5951880000.0,5799600000.0,5472360000.0,5751000000.0,5628960000.0,5752080000.0,5616000000.0,5447520000.0,5367600000.0,5535000000.0
600988.XSHG,10498167811.0,10526695440.0,9884823767.0,10155836252.0,10341265846.0,9770713248.0,9770713248.0,9014731055.0,9028994870.0,9456909318.0,9571019838.0,8971939610.0,8986203425.0,8244485047.0,8444178456.0,7973472563.0,7873625858.0,7959208748.0,7902153488.0,8059055452.0
600408.XSHG,2355912000.0,2325708000.0,2335776000.0,2325708000.0,2376048000.0,2325708000.0,2376048000.0,2386116000.0,2376048000.0,2345844000.0,2376048000.0,2315640000.0,2275368000.0,2466660000.0,2476728000.0,2506932000.0,2496864000.0,2537136000.0,2557272000.0,2577408000.0
300325.XSHE,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0,5710298975.0
600182.XSHG,8744800000.0,8897800000.0,8673400000.0,8612200000.0,8670000000.0,8666600000.0,8741400000.0,8778800000.0,8721000000.0,8663200000.0,8778800000.0,8673400000.0,8772000000.0,9169800000.0,9081400000.0,9047400000.0,9030400000.0,9074600000.0,8972600000.0,9370400000.0
002028.XSHE,12619474081.0,12665086638.0,12665086638.0,12725903381.0,12672688731.0,12589065710.0,12695495009.0,12353400833.0,12345798740.0,12186154790.0,12322992461.0,12254573626.0,12056919213.0,12421819668.0,12330594554.0,12627076174.0,12315390368.0,12444625946.0,12315390368.0,12725903381.0
000983.XSHE,24232728000.0,24705408000.0,24799944000.0,24106680000.0,24295752000.0,24358776000.0,24862968000.0,24705408000.0,24831456000.0,23949120000.0,24264240000.0,23823072000.0,24106680000.0,26438568000.0,26501592000.0,26659152000.0,26942760000.0,28612896000.0,29117088000.0,28928016000.0
000022.XSHE,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0,15564596442.0
002838.XSHE,5717880000.0,5773320000.0,5763240000.0,5734260000.0,5780880000.0,5799780000.0,5904360000.0,5894280000.0,5934600000.0,5871600000.0,5938380000.0,5884200000.0,5508720000.0,5871600000.0,5874120000.0,6060600000.0,6011460000.0,5922000000.0,5780880000.0,5812380000.0
300546.XSHE,3148924450.0,2862289850.0,2801447600.0,2971805900.0,2924484150.0,2951525150.0,3023183800.0,3021831750.0,2894739050.0,2906907500.0,2848769350.0,2589175750.0,2531037600.0,2805503750.0,2766294300.0,2785223000.0,2724380750.0,2681115150.0,2698691800.0,2747365600.0
300631.XSHE,3079746240.0,3130032000.0,3114638400.0,3321938880.0,3209052480.0,3386592000.0,3601076160.0,3273705600.0,2976096000.0,2976096000.0,3304492800.0,3003804480.0,3017145600.0,3156714240.0,2869367040.0,2608702080.0,2527629120.0,2508130560.0,2485553280.0,2608702080.0
002765.XSHE,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0,3894248560.0
603398.XSHG,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0,2845107200.0
300603.XSHE,3539325000.0,3697175000.0,3722800000.0,4135875000.0,3981100000.0,3996475000.0,3912425000.0,3556750000.0,3408125000.0,3401975000.0,3356875000.0,3218500000.0,3119075000.0,3465525000.0,3464500000.0,3613125000.0,3413250000.0,3455275000.0,3454250000.0,3551625000.0
601882.XSHG,6671160000.0,6530220000.0,6608520000.0,6665940000.0,6478020000.0,6415380000.0,6692040000.0,6504120000.0,6337080000.0,5762880000.0,6039540000.0,5872500000.0,5997780000.0,6545880000.0,6368400000.0,6190920000.0,6076080000.0,6013440000.0,6008220000.0,6138720000.0
600732.XSHG,2847924050.0,2888098528.0,2888098528.0,2789894250.0,2749719773.0,2767575096.0,2821141066.0,2785430419.0,2754183604.0,2749719773.0,2843460220.0,2803285742.0,2780966588.0,2928273005.0,2914881512.0,2914881512.0,2892562358.0,2999694298.0,2856851712.0,2834532558.0
603656.XSHG,3156289920.0,3132894240.0,3098864160.0,3205208160.0,3185002800.0,3036121200.0,3076531920.0,3087166320.0,2971251360.0,2965934160.0,2858526720.0,2722406400.0,2663917200.0,2910635280.0,2882985840.0,2940411600.0,2885112720.0,2857463280.0,2839384800.0,2945728800.0
002901.XSHE,16304075000.0,15943985000.0,15855963000.0,15383845000.0,15043760000.0,15427856000.0,15223805000.0,14867716000.0,14559639000.0,14563640000.0,14131532000.0,13383345000.0,12559139000.0,13415353000.0,13663415000.0,14159539000.0,13739434000.0,13735433000.0,13199299000.0,13711427000.0
600559.XSHG,11926379045.0,11869292268.0,11816962723.0,11802691029.0,11869292268.0,11483956527.0,11517257147.0,10658004009.0,10688668221.0,10412690312.0,10745616044.0,10675526416.0,10780660858.0,11025974554.0,11258146446.0,11258146446.0,11411467507.0,11577930372.0,11744393238.0,11336997277.0
000589.XSHE,3132875788.0,3163894360.0,3163894360.0,3148385074.0,3148385074.0,3140630431.0,3241440791.0,3249195434.0,3225931505.0,3194912932.0,3233686148.0,3163894360.0,3156139717.0,3357760436.0,3326741864.0,3342251150.0,3350005793.0,3342251150.0,3373269722.0,3326741864.0
002314.XSHE,11208855730.0,11283956941.0,11208855730.0,11246406335.0,11227631033.0,11283956941.0,11114979216.0,11171305124.0,11133754519.0,10908450886.0,10964776794.0,10814574372.0,10626821345.0,11133754519.0,11283956941.0,11302732243.0,11415384060.0,11546811179.0,11377833454.0,11415384060.0
600131.XSHG,3150782219.0,3135658464.0,3140699716.0,3115493458.0,3181029728.0,3226400992.0,3211277237.0,3246565998.0,3266731004.0,3307061017.0,3276813508.0,2979379666.0,3080204697.0,3221359740.0,3160864722.0,3075163446.0,3075163446.0,3216318489.0,3120534709.0,3110452206.0
601928.XSHG,18526872000.0,18806811000.0,18654117000.0,18475974000.0,18501423000.0,18526872000.0,18857709000.0,18781362000.0,18755913000.0,18705015000.0,18832260000.0,18475974000.0,18297831000.0,19239444000.0,19239444000.0,19392138000.0,19595730000.0,19773873000.0,19493934000.0,19850220000.0
000338.XSHE,67416721027.0,68376389654.0,68696279196.0,68216444883.0,68536334425.0,68456362039.0,67336748642.0,66057190473.0,65977218087.0,63977908448.0,64937577075.0,62538405508.0,63658018906.0,64297797990.0,65017549460.0,65737300930.0,66457052400.0,67016859099.0,67816582955.0,67176803870.0
000605.XSHE,4793637970.0,4967448280.0,4949815350.0,5022866060.0,5108511720.0,5126144650.0,5420866480.0,5294916980.0,4813789890.0,4375485630.0,3977485210.0,3917029450.0,3836421770.0,4262131080.0,4292358960.0,4362890680.0,4315029870.0,4320067850.0,4400675530.0,4312510880.0
002037.XSHE,3879312696.0,3951333691.0,3993891552.0,3951333691.0,3980796826.0,3905502149.0,3948060010.0,4039723094.0,3993891552.0,3987344189.0,3912049512.0,3862944288.0,3699260208.0,3849849562.0,3853123243.0,3777828566.0,3869491651.0,3872765333.0,3941512646.0,3912049512.0
300665.XSHE,2352200000.0,2138640000.0,1944080000.0,1957000000.0,1963840000.0,1963840000.0,1953960000.0,1979800000.0,1942560000.0,1865800000.0,1820200000.0,1772320000.0,1720640000.0,1903800000.0,1873400000.0,1893160000.0,1832360000.0,1776120000.0,1764720000.0,1824000000.0
002629.XSHE,2731215240.0,2652945120.0,2587033440.0,2595272400.0,2652945120.0,2805365880.0,2739454200.0,2714737320.0,2714737320.0,2706498360.0,2735334720.0,2735334720.0,2677662000.0,2974264560.0,2945428200.0,3085490520.0,3171999600.0,3192597000.0,3431526840.0,3122565840.0
600525.XSHG,23791201650.0,22532758356.0,22704966385.0,22400290640.0,22625485756.0,22625485756.0,22771200243.0,23605746849.0,23354058190.0,23910422594.0,24453540226.0,22863927644.0,22201589068.0,22797693786.0,22387043869.0,22771200243.0,22810940557.0,22228082611.0,22519511584.0,21737952064.0
000720.XSHE,5300465454.0,5261775925.0,5300465454.0,5339154983.0,5416534040.0,5300465454.0,5390741021.0,5493913098.0,5416534040.0,5416534040.0,5571292156.0,5519706117.0,5481016589.0,5842118858.0,5906601406.0,6022669993.0,5958187444.0,5919497916.0,5893704896.0,5700257252.0
