order_book_id,abbrev_symbol,board_type,de_listed_date,exchange,industry_code,industry_name,listed_date,round_lot,sector_code,sector_code_name,special_type,status,symbol,type
002385.XSHE,DBN,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2010-04-09,100.0,ConsumerStaples,必需消费品,Normal,Active,大北农,CS
002386.XSHE,TYJT,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-04-09,100.0,Materials,原材料,Normal,Active,天原集团,CS
002387.XSHE,HNSP,SMEBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,2010-04-13,100.0,ConsumerStaples,必需消费品,Normal,Active,黑牛食品,CS
002388.XSHE,XYZC,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-04-13,100.0,InformationTechnology,信息技术,Normal,Active,新亚制程,CS
002389.XSHE,NYKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-04-13,100.0,InformationTechnology,信息技术,Normal,Active,南洋科技,CS
002390.XSHE,XBZY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-04-16,100.0,HealthCare,医疗保健,Normal,Active,信邦制药,CS
002391.XSHE,CQGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-04-16,100.0,Materials,原材料,Normal,Active,长青股份,CS
002392.XSHE,BJLE,SMEBoard,0000-00-00,XSHE,C30,非金属矿物制品业,2010-04-23,100.0,Materials,原材料,Normal,Active,北京利尔,CS
002393.XSHE,LSZY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-04-23,100.0,HealthCare,医疗保健,Normal,Active,力生制药,CS
002394.XSHE,LFGF,SMEBoard,0000-00-00,XSHE,C17,纺织业,2010-04-23,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,联发股份,CS
002395.XSHE,SXGF,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2010-04-29,100.0,Materials,原材料,Normal,Active,双象股份,CS
002396.XSHE,XWRJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-23,100.0,InformationTechnology,信息技术,Normal,Active,星网锐捷,CS
002397.XSHE,MJGF,SMEBoard,0000-00-00,XSHE,C17,纺织业,2010-04-29,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,梦洁股份,CS
002398.XSHE,JYJT,SMEBoard,0000-00-00,XSHE,M74,专业技术服务业,2010-05-06,100.0,Materials,原材料,Normal,Active,建研集团,CS
002399.XSHE,HPR,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-05-06,100.0,HealthCare,医疗保健,Normal,Active,海普瑞,CS
002400.XSHE,SGJT,SMEBoard,0000-00-00,XSHE,L72,商务服务业,2010-05-06,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,省广集团,CS
002401.XSHE,ZYHK,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-05-06,100.0,InformationTechnology,信息技术,Normal,Active,中远海科,CS
002402.XSHE,HET,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-05-11,100.0,InformationTechnology,信息技术,Normal,Active,和而泰,CS
002403.XSHE,ASD,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-05-11,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,爱仕达,CS
002404.XSHE,JXSC,SMEBoard,0000-00-00,XSHE,C18,纺织服装、服饰业,2010-05-11,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,嘉欣丝绸,CS
002405.XSHE,SWTX,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-05-18,100.0,InformationTechnology,信息技术,Normal,Active,四维图新,CS
002406.XSHE,YDCD,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-05-18,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,远东传动,CS
002407.XSHE,DFD,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-05-18,100.0,Materials,原材料,Normal,Active,多氟多,CS
002408.XSHE,QXTD,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-05-18,100.0,Materials,原材料,Normal,Active,齐翔腾达,CS
002409.XSHE,YKKJ,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-05-25,100.0,Materials,原材料,Normal,Active,雅克科技,CS
002410.XSHE,GLD,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-05-25,100.0,InformationTechnology,信息技术,Normal,Active,广联达,CS
002411.XSHE,BKGF,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-05-25,100.0,HealthCare,医疗保健,Normal,Active,必康股份,CS
002412.XSHE,HSZY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-05-25,100.0,HealthCare,医疗保健,Normal,Active,汉森制药,CS
002413.XSHE,LKFW,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-05-28,100.0,Industrials,工业,Normal,Active,雷科防务,CS
002414.XSHE,GDHW,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-07-16,100.0,InformationTechnology,信息技术,Normal,Active,高德红外,CS
002415.XSHE,HKWS,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-05-28,100.0,InformationTechnology,信息技术,Normal,Active,海康威视,CS
002416.XSHE,ASD,SMEBoard,0000-00-00,XSHE,F51,批发业,2010-05-28,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,爱施德,CS
002417.XSHE,SNGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-01,100.0,InformationTechnology,信息技术,Normal,Active,深南股份,CS
002418.XSHE,KSGF,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-06-01,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,康盛股份,CS
002419.XSHE,THGF,SMEBoard,0000-00-00,XSHE,F52,零售业,2010-06-01,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,天虹股份,CS
002420.XSHE,YCGF,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2010-06-01,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,毅昌股份,CS
002421.XSHE,DSZN,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-06-03,100.0,InformationTechnology,信息技术,Normal,Active,达实智能,CS
002422.XSHE,KLYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-06-03,100.0,HealthCare,医疗保健,Normal,Active,科伦药业,CS
002423.XSHE,ZYTG,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-06-03,100.0,Industrials,工业,Normal,Active,中原特钢,CS
002424.XSHE,GZBL,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-06-03,100.0,HealthCare,医疗保健,Normal,Active,贵州百灵,CS
002425.XSHE,KSWH,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-06-08,100.0,InformationTechnology,信息技术,Normal,Active,凯撒文化,CS
002426.XSHE,SLJM,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-08,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,胜利精密,CS
002427.XSHE,STYF,SMEBoard,0000-00-00,XSHE,C28,化学纤维制造业,2010-06-08,100.0,Materials,原材料,ST,Active,ST尤夫,CS
002428.XSHE,YNZY,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2010-06-08,100.0,Materials,原材料,Normal,Active,云南锗业,CS
002429.XSHE,ZCGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-10,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,兆驰股份,CS
002430.XSHE,HYGF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-06-10,100.0,Industrials,工业,Normal,Active,杭氧股份,CS
002431.XSHE,ZLGF,SMEBoard,0000-00-00,XSHE,E48,土木工程建筑业,2010-06-10,100.0,Industrials,工业,Normal,Active,棕榈股份,CS
002432.XSHE,JAYL,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-06-10,100.0,HealthCare,医疗保健,Normal,Active,九安医疗,CS
002433.XSHE,TAT,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-06-18,100.0,HealthCare,医疗保健,Normal,Active,太安堂,CS
002434.XSHE,WLY,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-06-18,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,万里扬,CS
002435.XSHE,CJRF,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-06-18,100.0,HealthCare,医疗保健,Normal,Active,长江润发,CS
002436.XSHE,XSKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-06-18,100.0,InformationTechnology,信息技术,Normal,Active,兴森科技,CS
002437.XSHE,YHYY,SMEBoard,0000-00-00,XSHE,C27,医药制造业,2010-06-23,100.0,HealthCare,医疗保健,Normal,Active,誉衡药业,CS
002438.XSHE,JSST,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-06-23,100.0,Industrials,工业,Normal,Active,江苏神通,CS
002439.XSHE,QMXC,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-06-23,100.0,InformationTechnology,信息技术,Normal,Active,启明星辰,CS
002440.XSHE,RTGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-07-06,100.0,Materials,原材料,Normal,Active,闰土股份,CS
002441.XSHE,ZYD,SMEBoard,0000-00-00,XSHE,F51,批发业,2010-07-06,100.0,Industrials,工业,Normal,Active,众业达,CS
002442.XSHE,LXHG,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-07-06,100.0,Materials,原材料,Normal,Active,龙星化工,CS
002443.XSHE,JZGD,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-07-06,100.0,Materials,原材料,Normal,Active,金洲管道,CS
002444.XSHE,JXKJ,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-07-13,100.0,Industrials,工业,Normal,Active,巨星科技,CS
002445.XSHE,ZNWH,SMEBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2010-07-13,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中南文化,CS
002446.XSHE,SLTX,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-07-13,100.0,InformationTechnology,信息技术,Normal,Active,盛路通信,CS
002447.XSHE,CXKJ,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-07-13,100.0,ConsumerStaples,必需消费品,Normal,Active,晨鑫科技,CS
002448.XSHE,ZYNP,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-07-16,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,中原内配,CS
002449.XSHE,GXGD,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-07-16,100.0,InformationTechnology,信息技术,Normal,Active,国星光电,CS
002450.XSHE,KDX,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2010-07-16,100.0,Materials,原材料,Normal,Active,康得新,CS
002451.XSHE,MEDQ,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-07-20,100.0,Industrials,工业,Normal,Active,摩恩电气,CS
002452.XSHE,CGJT,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-07-20,100.0,Industrials,工业,Normal,Active,长高集团,CS
002453.XSHE,TMJH,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-07-20,100.0,Materials,原材料,Normal,Active,天马精化,CS
002454.XSHE,SZGF,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-07-20,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,松芝股份,CS
002455.XSHE,BCGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-08-03,100.0,Materials,原材料,Normal,Active,百川股份,CS
002456.XSHE,OFKJ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-03,100.0,InformationTechnology,信息技术,Normal,Active,欧菲科技,CS
002457.XSHE,QLGY,SMEBoard,0000-00-00,XSHE,C30,非金属矿物制品业,2010-08-03,100.0,Industrials,工业,Normal,Active,青龙管业,CS
002458.XSHE,YSGF,SMEBoard,0000-00-00,XSHE,A03,畜牧业,2010-08-10,100.0,ConsumerStaples,必需消费品,Normal,Active,益生股份,CS
002459.XSHE,TYTL,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-08-10,100.0,Industrials,工业,Normal,Active,天业通联,CS
002460.XSHE,GFLY,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2010-08-10,100.0,Materials,原材料,Normal,Active,赣锋锂业,CS
002461.XSHE,ZJPJ,SMEBoard,0000-00-00,XSHE,C15,酒、饮料和精制茶制造业,2010-08-18,100.0,ConsumerStaples,必需消费品,Normal,Active,珠江啤酒,CS
002462.XSHE,JST,SMEBoard,0000-00-00,XSHE,F51,批发业,2010-08-18,100.0,HealthCare,医疗保健,Normal,Active,嘉事堂,CS
002463.XSHE,HDGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-18,100.0,InformationTechnology,信息技术,Normal,Active,沪电股份,CS
002464.XSHE,ZYHL,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-08-31,100.0,InformationTechnology,信息技术,Normal,Active,众应互联,CS
002465.XSHE,HGTX,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-08-31,100.0,InformationTechnology,信息技术,Normal,Active,海格通信,CS
002466.XSHE,TQLY,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2010-08-31,100.0,Materials,原材料,Normal,Active,天齐锂业,CS
002467.XSHE,ELS,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-09-08,100.0,TelecommunicationServices,电信服务,Normal,Active,二六三,CS
002468.XSHE,STKD,SMEBoard,0000-00-00,XSHE,G60,邮政业,2010-09-08,100.0,Industrials,工业,Normal,Active,申通快递,CS
002469.XSHE,SWGC,SMEBoard,0000-00-00,XSHE,M74,专业技术服务业,2010-09-08,100.0,Industrials,工业,Normal,Active,三维工程,CS
002470.XSHE,JZD,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-09-08,100.0,Materials,原材料,Normal,Active,金正大,CS
002471.XSHE,ZCKG,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-09-10,100.0,Industrials,工业,Normal,Active,中超控股,CS
002472.XSHE,SHCD,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-09-10,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,双环传动,CS
002473.XSHE,STSL,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-09-10,100.0,ConsumerDiscretionary,非必须消费品,StarST,Active,*ST圣莱,CS
002474.XSHE,RJRJ,SMEBoard,0000-00-00,XSHE,I65,软件和信息技术服务业,2010-09-15,100.0,InformationTechnology,信息技术,Normal,Active,榕基软件,CS
002475.XSHE,LXJM,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-09-15,100.0,InformationTechnology,信息技术,Normal,Active,立讯精密,CS
002476.XSHE,BMGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-09-15,100.0,Materials,原材料,Normal,Active,宝莫股份,CS
002477.XSHE,CYNM,SMEBoard,0000-00-00,XSHE,A03,畜牧业,2010-09-15,100.0,ConsumerStaples,必需消费品,Normal,Active,雏鹰农牧,CS
002478.XSHE,CBGF,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-09-21,100.0,Materials,原材料,Normal,Active,常宝股份,CS
002479.XSHE,FCHB,SMEBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,2010-09-21,100.0,Utilities,公用事业,Normal,Active,富春环保,CS
002480.XSHE,XZGF,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-09-21,100.0,Industrials,工业,Normal,Active,新筑股份,CS
002481.XSHE,STSP,SMEBoard,0000-00-00,XSHE,C14,食品制造业,2010-09-21,100.0,ConsumerStaples,必需消费品,Normal,Active,双塔食品,CS
002482.XSHE,GTJT,SMEBoard,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2010-09-29,100.0,Industrials,工业,Normal,Active,广田集团,CS
002483.XSHE,RBGF,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-09-29,100.0,Industrials,工业,Normal,Active,润邦股份,CS
002484.XSHE,JHGF,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-09-29,100.0,InformationTechnology,信息技术,Normal,Active,江海股份,CS
002485.XSHE,XNE,SMEBoard,0000-00-00,XSHE,C18,纺织服装、服饰业,2010-10-15,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,希努尔,CS
002486.XSHE,JLJ,SMEBoard,0000-00-00,XSHE,C18,纺织服装、服饰业,2010-10-15,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,嘉麟杰,CS
002487.XSHE,DJZG,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-10-15,100.0,Industrials,工业,Normal,Active,大金重工,CS
002488.XSHE,JGGF,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-10-21,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,金固股份,CS
002489.XSHE,ZJYQ,SMEBoard,0000-00-00,XSHE,C21,家具制造业,2010-10-21,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,浙江永强,CS
002490.XSHE,STML,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-10-21,100.0,Energy,能源,Normal,Active,*ST墨龙,CS
002491.XSHE,TDHL,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-10-21,100.0,InformationTechnology,信息技术,Normal,Active,通鼎互联,CS
002492.XSHE,HJDX,SMEBoard,0000-00-00,XSHE,G59,仓储业,2010-11-02,100.0,Industrials,工业,Normal,Active,恒基达鑫,CS
002493.XSHE,RSSH,SMEBoard,0000-00-00,XSHE,C28,化学纤维制造业,2010-11-02,100.0,Materials,原材料,Normal,Active,荣盛石化,CS
002494.XSHE,HSGF,SMEBoard,0000-00-00,XSHE,C19,皮革、毛皮、羽毛及其制品和制鞋业,2010-11-02,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,华斯股份,CS
002495.XSHE,JLGF,SMEBoard,0000-00-00,XSHE,C14,食品制造业,2010-11-02,100.0,ConsumerStaples,必需消费品,Normal,Active,佳隆股份,CS
002496.XSHE,HFGF,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-11-09,100.0,Materials,原材料,Normal,Active,辉丰股份,CS
002497.XSHE,YHJT,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-11-09,100.0,Materials,原材料,Normal,Active,雅化集团,CS
002498.XSHE,HLGF,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-11-09,100.0,Industrials,工业,Normal,Active,汉缆股份,CS
002499.XSHE,KLHB,SMEBoard,0000-00-00,XSHE,D44,电力、热力生产和供应业,2010-11-09,100.0,Industrials,工业,Normal,Active,科林环保,CS
002500.XSHE,SXZQ,SMEBoard,0000-00-00,XSHE,J67,资本市场服务,2010-11-15,100.0,Financials,金融,Normal,Active,山西证券,CS
002501.XSHE,LYJZ,SMEBoard,0000-00-00,XSHE,C32,有色金属冶炼和压延加工业,2010-11-17,100.0,Materials,原材料,Normal,Active,利源精制,CS
002502.XSHE,HWWH,SMEBoard,0000-00-00,XSHE,R86,广播、电视、电影和影视录音制作业,2010-11-17,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,骅威文化,CS
002503.XSHE,SYT,SMEBoard,0000-00-00,XSHE,C18,纺织服装、服饰业,2010-11-17,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,搜于特,CS
002504.XSHE,STHG,SMEBoard,0000-00-00,XSHE,E50,建筑装饰和其他建筑业,2010-11-18,100.0,Industrials,工业,StarST,Active,*ST弘高,CS
002505.XSHE,DKNY,SMEBoard,0000-00-00,XSHE,A03,畜牧业,2010-11-18,100.0,ConsumerStaples,必需消费品,Normal,Active,大康农业,CS
002506.XSHE,XXJC,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-11-18,100.0,InformationTechnology,信息技术,Normal,Active,协鑫集成,CS
002507.XSHE,FLZC,SMEBoard,0000-00-00,XSHE,C14,食品制造业,2010-11-23,100.0,ConsumerStaples,必需消费品,Normal,Active,涪陵榨菜,CS
002508.XSHE,LBDQ,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-11-23,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,老板电器,CS
002509.XSHE,TGZM,SMEBoard,0000-00-00,XSHE,C35,专用设备制造业,2010-11-23,100.0,Industrials,工业,Normal,Active,天广中茂,CS
002510.XSHE,TQM,SMEBoard,0000-00-00,XSHE,C36,汽车制造业,2010-11-25,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,天汽模,CS
002511.XSHE,ZSJR,SMEBoard,0000-00-00,XSHE,C22,造纸及纸制品业,2010-11-25,100.0,ConsumerStaples,必需消费品,Normal,Active,中顺洁柔,CS
002512.XSHE,DHZN,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-12-03,100.0,InformationTechnology,信息技术,Normal,Active,达华智能,CS
002513.XSHE,LFSH,SMEBoard,0000-00-00,XSHE,C26,化学原料及化学制品制造业,2010-12-03,100.0,Materials,原材料,Normal,Active,蓝丰生化,CS
002514.XSHE,BXKJ,SMEBoard,0000-00-00,XSHE,C33,金属制品业,2010-12-03,100.0,Industrials,工业,Normal,Active,宝馨科技,CS
002515.XSHE,JZHT,SMEBoard,0000-00-00,XSHE,C13,农副食品加工业,2010-12-03,100.0,ConsumerStaples,必需消费品,Normal,Active,金字火腿,CS
002516.XSHE,KDKJ,SMEBoard,0000-00-00,XSHE,C17,纺织业,2010-12-07,100.0,ConsumerDiscretionary,非必须消费品,Normal,Active,旷达科技,CS
002517.XSHE,KYWL,SMEBoard,0000-00-00,XSHE,I64,互联网和相关服务,2010-12-07,100.0,InformationTechnology,信息技术,Normal,Active,恺英网络,CS
002518.XSHE,KSD,SMEBoard,0000-00-00,XSHE,C38,电气机械和器材制造业,2010-12-07,100.0,Industrials,工业,Normal,Active,科士达,CS
002519.XSHE,YHDZ,SMEBoard,0000-00-00,XSHE,C39,计算机、通信和其他电子设备制造业,2010-12-07,100.0,InformationTechnology,信息技术,Normal,Active,银河电子,CS
002520.XSHE,RFJJ,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-12-10,100.0,Industrials,工业,Normal,Active,日发精机,CS
002521.XSHE,QFXC,SMEBoard,0000-00-00,XSHE,C22,造纸及纸制品业,2010-12-10,100.0,Materials,原材料,Normal,Active,齐峰新材,CS
002522.XSHE,ZJZC,SMEBoard,0000-00-00,XSHE,C29,橡胶和塑料制品业,2010-12-10,100.0,Materials,原材料,Normal,Active,浙江众成,CS
002523.XSHE,TQQZ,SMEBoard,0000-00-00,XSHE,C34,通用设备制造业,2010-12-10,100.0,Industrials,工业,Normal,Active,天桥起重,CS
002524.XSHE,GZJT,SMEBoard,0000-00-00,XSHE,D45,燃气生产和供应业,2010-12-17,100.0,Utilities,公用事业,Normal,Active,光正集团,CS
